# written by a dog's breakfast of mtpy (Kirkby et al.) and pandas assembled Oliver Azevedo, plus M3D from University of Alberta, 2018. Based on M3DET by Ersan Turkoglu (2006).
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0.00
> 10.0836 -85.3647
> 35 36
0.01719073 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXX 35.72039 -15.32187 7.10604405331463
0.01719073 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXY 113.5742 88.316 5.725711193747571
0.01719073 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYX -67.60991 -33.53439 3.3656332700949694
0.01719073 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYY -13.23136 -8.672824 2.7370173260932105
0.02761699 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXX 29.50811 7.496132 5.8644311899941
0.02761699 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXY 93.71321 80.74351 4.684210681193338
0.02761699 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYX -47.11034 -41.32991 2.3446327644350946
0.02761699 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYY -14.52804 -10.26496 2.921684820229896
0.04436695 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXX 26.02488 10.24273 5.205273074167046
0.04436695 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXY 68.944 70.24888 3.4484504149594786
0.04436695 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYX -36.35258 -34.37208 1.8183011301194754
0.04436695 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYY -11.32371 -9.572816 2.2644347668478
0.07127584 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXX 20.03557 11.13386 4.006492419776895
0.07127584 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXY 50.65695 58.14357 2.532057148120046
0.07127584 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYX -28.78215 -28.83726 1.4378169052144074
0.07127584 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYY -6.558386 -7.995169 1.3210295999305564
0.1145048 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXX 16.10283 10.51882 3.21353255138874
0.1145048 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXY 35.00582 45.42037 1.7518021848633119
0.1145048 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYX -21.26523 -22.99468 1.063455188963134
0.1145048 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYY -4.376449 -6.515006 0.875554826700382
0.1839527 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXX 12.61068 9.419379 2.519922405052423
0.1839527 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXY 25.1319 34.11215 1.2575262733824708
0.1839527 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYX -16.13905 -17.8763 0.807693300057623
0.1839527 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYY -2.812492 -4.914284 0.5639381599177695
0.2955205 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXX 9.879064 7.631546 1.9758403042025348
0.2955205 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXY 18.62447 25.5198 0.9314344794358913
0.2955205 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYX -12.63732 -13.27672 0.6318115442396794
0.2955205 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYY -2.09579 -3.490095 0.4188823981990979
0.4747572 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXX 7.871596 5.9486 1.5738419392604743
0.4747572 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXY 14.00979 18.63997 0.7021766227509073
0.4747572 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYX -10.19043 -9.678695 0.5098702806202834
0.4747572 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYY -1.459634 -2.258697 0.29971530539274455
0.7627009 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXX 6.587258 4.650361 1.3164659635254985
0.7627009 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXY 10.5574 14.24216 0.5289646645611797
0.7627009 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYX -8.377336 -7.612193 0.4187465872214844
0.7627009 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYY -0.8537983 -1.883146 0.17580889034121897
1.22528 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXX 5.451837 3.818162 1.0898467889249064
1.22528 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXY 8.06825 11.28738 0.4028732531705281
1.22528 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYX -6.93282 -6.01077 0.3458786384368441
1.22528 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYY -0.7413642 -1.485231 0.1424390281487295
1.968419 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXX 4.610673 3.130997 0.9223585877313765
1.968419 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXY 5.806177 8.454115 0.2904041501127248
1.968419 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYX -5.737446 -4.868138 0.28693548253441264
1.968419 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYY -0.281319 -1.036032 0.0563056576354698
3.162275 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXX 3.696754 2.65959 0.7384045615216289
3.162275 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXY 4.254199 6.162707 0.21435780632102697
3.162275 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYX -4.494348 -4.137879 0.2244881083709482
